bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
758331,447682,2015-05-18,House,"On Motion to Suspend the Rules and Pass, as Amended",404,0,28,0,432
758364,481258,2015-11-16,House,"On Motion to Suspend the Rules and Pass",407,0,26,0,433
759154,414008,2015-03-19,House,"On Ordering the Previous Question",233,181,18,0,432
759154,414009,2015-03-19,House,"On Agreeing to the Resolution",233,181,18,0,432
759154,557258,0000-00-00,Senate,"On the Motion to Table S.J.Res. 8",96,3,1,0,100
759171,480381,2015-10-22,Senate,"On the Cloture Motion S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",83,14,3,0,100
759171,480382,2015-10-22,Senate,"On the Amendment S.Amdt. 2564 to S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",32,65,3,0,100
759171,480591,2015-10-27,Senate,"On the Amendment S.Amdt. 2621 to S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",41,55,4,0,100
759171,480592,2015-10-27,Senate,"On the Amendment S.Amdt. 2548 to S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",47,49,4,0,100
759171,480593,2015-10-27,Senate,"On the Amendment S.Amdt. 2587 to S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",37,59,4,0,100
759171,480594,2015-10-27,Senate,"On the Amendment S.Amdt. 2612 to S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",35,60,5,0,100
759171,480595,2015-10-27,Senate,"On the Amendment S.Amdt. 2552 to S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",41,54,5,0,100
759171,480596,2015-10-27,Senate,"On the Amendment S.Amdt. 2581 to S.Amdt. 2716 to S. 754 (Cybersecurity Information Sharing Act of 2015)",22,73,5,0,100
759171,480597,2015-10-27,Senate,"On Passage of the Bill S. 754",74,21,5,0,100
760486,431134,2015-04-13,House,"On Motion to Suspend the Rules and Pass",401,0,30,0,431
760515,436301,2015-04-21,House,"On Motion to Suspend the Rules and Agree",410,0,21,0,431
761043,416879,2015-03-25,House,"On Agreeing to the Amendment",96,330,6,0,432
761043,416880,2015-03-25,House,"On Agreeing to the Amendment",120,306,6,0,432
761043,416881,2015-03-25,House,"On Agreeing to the Amendment",132,294,6,0,432
761043,416882,2015-03-25,House,"On Agreeing to the Amendment",160,264,8,0,432
761043,416883,2015-03-25,House,"On Agreeing to the Amendment",105,319,8,0,432
761043,416884,2015-03-25,House,"On Agreeing to the Amendment",219,208,6,0,433
761043,416885,2015-03-25,House,"On Agreeing to the Resolution, as Amended",228,199,6,0,433
761047,415858,2015-03-24,Senate,"On the Amendment S.Amdt. 323 to S.Con.Res. 11 (No short title on file)",45,52,3,0,100
761047,415859,2015-03-24,Senate,"On the Amendment S.Amdt. 386 to S.Con.Res. 11 (No short title on file)",94,3,3,0,100
761047,415860,2015-03-24,Senate,"On the Amendment S.Amdt. 349 to S.Con.Res. 11 (No short title on file)",96,0,4,0,100
761047,415861,2015-03-24,Senate,"On the Amendment S.Amdt. 409 to S.Con.Res. 11 (No short title on file)",56,43,1,0,100
761047,415862,2015-03-24,Senate,"On the Amendment S.Amdt. 362 to S.Con.Res. 11 (No short title on file)",45,54,1,0,100
761047,415863,2015-03-24,Senate,"On the Amendment S.Amdt. 498 to S.Con.Res. 11 (No short title on file)",75,24,1,0,100
761047,415864,2015-03-24,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Wyden Amdt. No. 471)",51,48,1,0,100
761047,415865,2015-03-24,Senate,"On the Amendment S.Amdt. 357 to S.Con.Res. 11 (No short title on file)",1,98,1,0,100
761047,416845,2015-03-25,Senate,"On the Amendment S.Amdt. 652 to S.Con.Res. 11 (No short title on file)",46,53,1,0,100
761047,416846,2015-03-25,Senate,"On the Amendment S.Amdt. 755 to S.Con.Res. 11 (No short title on file)",99,0,1,0,100
761047,416847,2015-03-25,Senate,"On the Amendment S.Amdt. 347 to S.Con.Res. 11 (No short title on file)",59,40,1,0,100
761047,416848,2015-03-25,Senate,"On the Amendment S.Amdt. 777 to S.Con.Res. 11 (No short title on file)",49,50,1,0,100
761047,416849,2015-03-25,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Bennet Amdt. No. 601)",46,53,1,0,100
761047,416850,2015-03-25,Senate,"On the Amendment S.Amdt. 801 to S.Con.Res. 11 (No short title on file)",46,53,1,0,100
761047,416851,2015-03-25,Senate,"On the Amendment S.Amdt. 481 to S.Con.Res. 11 (No short title on file)",99,0,1,0,100
761047,418807,2015-03-26,Senate,"On the Amendment S.Amdt. 881 to S.Con.Res. 11 (No short title on file)",48,52,0,0,100
761047,418808,2015-03-26,Senate,"On the Amendment S.Amdt. 523 to S.Con.Res. 11 (No short title on file)",46,54,0,0,100
761047,418809,2015-03-26,Senate,"On the Amendment S.Amdt. 1012 to S.Con.Res. 11 (No short title on file)",47,53,0,0,100
761047,418810,2015-03-26,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Rubio Amdt. No. 423 As Modified)",32,68,0,0,100
761047,418811,2015-03-26,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Paul Amdt. No. 940 As Modified)",4,96,0,0,100
761047,418812,2015-03-26,Senate,"On the Amendment S.Amdt. 798 to S.Con.Res. 11 (No short title on file)",61,39,0,0,100
761047,418813,2015-03-26,Senate,"On the Amendment S.Amdt. 356 to S.Con.Res. 11 (No short title on file)",100,0,0,0,100
761047,418814,2015-03-26,Senate,"On the Amendment S.Amdt. 432 to S.Con.Res. 11 (No short title on file)",45,55,0,0,100
761047,418815,2015-03-26,Senate,"On the Amendment S.Amdt. 828 to S.Con.Res. 11 (No short title on file)",46,54,0,0,100
761047,418816,2015-03-26,Senate,"On the Amendment S.Amdt. 692 to S.Con.Res. 11 (No short title on file)",56,44,0,0,100
761047,418817,2015-03-26,Senate,"On the Amendment S.Amdt. 928 to S.Con.Res. 11 (No short title on file)",58,42,0,0,100
761047,418818,2015-03-26,Senate,"On the Amendment S.Amdt. 817 to S.Con.Res. 11 (No short title on file)",46,54,0,0,100
761047,418819,2015-03-26,Senate,"On the Amendment S.Amdt. 515 to S.Con.Res. 11 (No short title on file)",54,46,0,0,100
761047,418820,2015-03-26,Senate,"On the Amendment S.Amdt. 838 to S.Con.Res. 11 (No short title on file)",51,49,0,0,100
761047,418821,2015-03-26,Senate,"On the Amendment S.Amdt. 867 to S.Con.Res. 11 (No short title on file)",47,52,1,0,100
761047,418822,2015-03-26,Senate,"On the Amendment S.Amdt. 649 to S.Con.Res. 11 (No short title on file)",59,41,0,0,100
761047,418823,2015-03-26,Senate,"On the Amendment S.Amdt. 545 to S.Con.Res. 11 (No short title on file)",100,0,0,0,100
761047,418824,2015-03-26,Senate,"On the Amendment S.Amdt. 966 to S.Con.Res. 11 (No short title on file)",46,54,0,0,100
761047,418825,2015-03-26,Senate,"On the Amendment S.Amdt. 1072 to S.Con.Res. 11 (No short title on file)",46,54,0,0,100
761047,418826,2015-03-26,Senate,"On the Amendment S.Amdt. 689 to S.Con.Res. 11 (No short title on file)",59,41,0,0,100
761047,418827,2015-03-26,Senate,"On the Amendment S.Amdt. 632 to S.Con.Res. 11 (No short title on file)",100,0,0,0,100
761047,418828,2015-03-26,Senate,"On the Amendment S.Amdt. 607 to S.Con.Res. 11 (No short title on file)",54,46,0,0,100
761047,418829,2015-03-26,Senate,"On the Amendment S.Amdt. 1014 to S.Con.Res. 11 (No short title on file)",53,47,0,0,100
761047,418830,2015-03-26,Senate,"On the Amendment S.Amdt. 836 to S.Con.Res. 11 (No short title on file)",57,43,0,0,100
761047,418831,2015-03-26,Senate,"On the Amendment S.Amdt. 842 to S.Con.Res. 11 (No short title on file)",46,54,0,0,100
761047,418832,2015-03-26,Senate,"On the Amendment S.Amdt. 443 to S.Con.Res. 11 (No short title on file)",59,41,0,0,100
761047,418833,2015-03-26,Senate,"On the Amendment S.Amdt. 951 to S.Con.Res. 11 (No short title on file)",46,54,0,0,100
761047,418834,2015-03-26,Senate,"On the Amendment S.Amdt. 665 to S.Con.Res. 11 (No short title on file)",51,49,0,0,100
761047,418835,2015-03-26,Senate,"On the Amendment S.Amdt. 1063 to S.Con.Res. 11 (No short title on file)",57,43,0,0,100
761047,418836,2015-03-26,Senate,"On the Amendment S.Amdt. 1038 to S.Con.Res. 11 (No short title on file)",57,43,0,0,100
761047,418837,2015-03-26,Senate,"On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Nelson Amdt. No 944)",51,49,0,0,100
761047,418838,2015-03-26,Senate,"On the Amendment S.Amdt. 360 to S.Con.Res. 11 (No short title on file)",58,42,0,0,100
761047,418839,2015-03-26,Senate,"On the Amendment S.Amdt. 968 to S.Con.Res. 11 (No short title on file)",73,27,0,0,100
761047,418840,2015-03-27,Senate,"On the Amendment S.Amdt. 750 to S.Con.Res. 11 (No short title on file)",56,43,1,0,100
761047,418841,2015-03-27,Senate,"On the Amendment S.Amdt. 919 to S.Con.Res. 11 (No short title on file)",44,54,2,0,100
761047,418842,2015-03-27,Senate,"On the Amendment S.Amdt. 659 to S.Con.Res. 11 (No short title on file)",52,42,6,0,100
761047,418843,2015-03-27,Senate,"On the Motion (Motion to Waive Applicable Budgetary Discipline Cotton Amdt. No. 664)",49,48,3,0,100
761047,418844,2015-03-27,Senate,"On the Amendment S.Amdt. 811 to S.Con.Res. 11 (No short title on file)",52,46,2,0,100
761047,418845,2015-03-27,Senate,"On the Amendment S.Amdt. 1094 to S.Con.Res. 11 (No short title on file)",42,56,2,0,100
761047,418846,2015-03-27,Senate,"On the Amendment S.Amdt. 855 to S.Con.Res. 11 (No short title on file)",54,44,2,0,100
761047,418847,2015-03-27,Senate,"On the Amendment S.Amdt. 367 to S.Con.Res. 11 (No short title on file)",47,51,2,0,100
761047,418848,2015-03-27,Senate,"On the Amendment S.Amdt. 1047 to S.Con.Res. 11 (No short title on file)",50,48,2,0,100
761047,418849,2015-03-27,Senate,"On the Concurrent Resolution S.Con.Res. 11",52,46,2,0,100
761047,431516,2015-04-14,House,"On Motion to Instruct Conferees",187,239,5,0,431
761047,432459,2015-04-15,Senate,"On the Motion (Motion to Disagree in the House Amendment, Agree to the Request for a Conference, and Authorize the Presiding Officer to Appoint Conferees.)",54,43,3,0,100
761047,432460,2015-04-15,Senate,"On the Motion (Brown Motion to Instruct (Wall Street Banks) RE: S.Con.Res. 11)",86,11,3,0,100
761047,432461,2015-04-15,Senate,"On the Motion (Sanders Motion to Instruct (Postal Plant Closures) re: S.Con.Res. 11)",85,11,4,0,100
761047,432462,2015-04-15,Senate,"On the Motion (Burr Motion to Instruct (Student Loans) RE: S.Con.Res. 11)",97,0,3,0,100
761047,432463,2015-04-15,Senate,"On the Motion (Warren Motion to Instruct (Student Loans) re: S.Con.Res. 11)",45,52,3,0,100
761047,432464,2015-04-15,Senate,"On the Motion (Sanders Motion to Instruct (Social Security) Re: S.Con.Res. 11)",84,13,3,0,100
761047,432465,2015-04-15,Senate,"On the Motion (Fischer Motion to Instruct (Equal Pay) re: S.Con.Res. 11)",57,40,3,0,100
761047,432466,2015-04-15,Senate,"On the Motion (Mikulski Motion to Instruct (Equal Pay) Re: S.Con.Res. 11)",44,53,3,0,100
761047,432817,2015-04-15,Senate,"On the Motion (Stabenow Motion to Instruct (Medicare Cuts) RE: S.Con.Res. 11)",45,52,3,0,100
761047,442266,2015-04-30,House,"On Agreeing to the Conference Report",226,197,9,0,432
761047,443374,2015-05-04,Senate,"On the Motion to Proceed S.Con.Res. 11",53,44,3,0,100
761047,537014,2015-05-05,Senate,"On the Conference Report S.Con.Res. 11",51,48,1,0,100
761556,414895,2015-03-23,House,"On Motion to Suspend the Rules and Agree",348,48,36,0,432
761596,477526,2015-10-06,House,"On Motion to Suspend the Rules and Pass",411,0,23,0,434
761634,416031,2015-03-24,House,"On Ordering the Previous Question",238,180,14,0,432
761634,416032,2015-03-24,House,"On Agreeing to the Resolution",237,180,15,0,432
762253,466616,2015-07-21,House,"On Motion to Suspend the Rules and Pass",403,0,30,0,433
762276,437366,2015-04-22,House,"On Agreeing to the Amendment",313,110,8,0,431
762276,437367,2015-04-22,House,"On Motion to Recommit with Instructions",183,239,9,0,431
762276,437368,2015-04-22,House,"On Passage",307,116,8,0,431
762280,432659,2015-04-15,House,"On Motion to Suspend the Rules and Pass, as Amended",266,160,5,0,431
762282,532453,2016-04-12,House,"On Motion to Suspend the Rules and Pass, as Amended",370,33,30,0,433
762286,432546,2015-04-15,House,"On Motion to Suspend the Rules and Pass",424,0,7,0,431
762991,463006,2015-06-25,House,"On Motion to Suspend the Rules and Pass, as Amended",423,0,10,0,433
763007,467769,2015-07-23,House,"On Agreeing to the Amendment",123,303,7,0,433
763007,467770,2015-07-23,House,"On Agreeing to the Amendment",196,227,10,0,433
763007,467771,2015-07-23,House,"On Agreeing to the Amendment",163,262,8,0,433
763007,467772,2015-07-23,House,"On Passage",275,150,8,0,433
763007,467773,2015-07-23,House,"On agreeing to the Polis of Colorado Amendment to the title",87,337,9,0,433
763032,418921,2015-03-26,House,"On Agreeing to the Resolution",402,12,18,0,432
763730,481363,2015-11-17,House,"On Motion to Suspend the Rules and Pass",285,138,10,0,433
763746,466198,2015-07-14,House,"On Motion to Suspend the Rules and Pass",426,0,7,0,433
763772,468608,2015-07-27,House,"On Motion to Suspend the Rules and Pass, as Amended",365,16,52,0,433
763794,484762,2016-01-12,House,"On Agreeing to the Amendment",189,223,21,0,433
763794,484763,2016-01-12,House,"On Agreeing to the Amendment",203,219,11,0,433
763794,484764,2016-01-12,House,"On Agreeing to the Amendment",190,235,8,0,433
763794,484765,2016-01-12,House,"On Motion to Recommit with Instructions",186,237,10,0,433
763794,484766,2016-01-12,House,"On Passage",235,188,10,0,433
763794,557275,0000-00-00,House,"On Agreeing to the Resolution",239,183,11,0,433
763803,490920,2016-02-03,House,"On Agreeing to the Amendment",180,243,10,0,433
763803,490921,2016-02-03,House,"On Agreeing to the Amendment",194,221,18,0,433
763803,490922,2016-02-03,House,"On Agreeing to the Amendment",173,248,12,0,433
763803,490923,2016-02-03,House,"On Motion to Recommit with Instructions",184,241,8,0,433
763803,490924,2016-02-03,House,"On Passage",265,159,9,0,433
768710,442326,2015-04-30,House,"On Passage",228,192,11,0,431
768712,445790,2015-05-12,House,"On Agreeing to the Amendment",167,248,17,0,432
768712,445791,2015-05-12,House,"On Motion to Recommit with Instructions",175,241,16,0,432
768712,445792,2015-05-12,House,"On Passage",261,155,16,0,432
768718,481455,2015-11-18,House,"On Passage",332,96,5,0,433
768730,438429,2015-04-23,House,"On Agreeing to the Amendment",405,8,18,0,431
768730,438430,2015-04-23,House,"On Motion to Recommit with Instructions",180,238,13,0,431
768730,438431,2015-04-23,House,"On Passage",355,63,13,0,431
768741,466656,2015-07-22,House,"On Agreeing to the Amendment",177,244,12,0,433
768741,466657,2015-07-22,House,"On Agreeing to the Amendment",177,245,11,0,433
768741,466658,2015-07-22,House,"On Agreeing to the Amendment",192,231,10,0,433
768741,466659,2015-07-22,House,"On Agreeing to the Amendment",180,240,13,0,433
768741,466660,2015-07-22,House,"On Motion to Recommit with Instructions",184,240,9,0,433
768741,466661,2015-07-22,House,"On Passage",258,166,9,0,433
768744,446699,2015-05-14,House,"On Agreeing to the Amendment",60,363,9,0,432
768744,446700,2015-05-14,House,"On Agreeing to the Amendment",221,202,9,0,432
768744,446701,2015-05-14,House,"On Agreeing to the Amendment",243,180,9,0,432
768744,446702,2015-05-14,House,"On Agreeing to the Amendment",174,249,9,0,432
768744,446703,2015-05-14,House,"On Agreeing to the Amendment",253,166,13,0,432
768744,447257,2015-05-15,House,"On Agreeing to the Amendment",413,1,18,0,432
768744,447258,2015-05-15,House,"On Agreeing to the Amendment",235,182,15,0,432
768744,447259,2015-05-15,House,"On Agreeing to the Amendment",43,375,14,0,432
768744,447260,2015-05-15,House,"On Agreeing to the Amendment",229,190,13,0,432
768744,447261,2015-05-15,House,"On Agreeing to the Amendment",178,242,12,0,432
768744,447262,2015-05-15,House,"On Motion to Recommit with Instructions",184,234,14,0,432
768744,447263,2015-05-15,House,"On Passage",269,151,12,0,432
768744,457324,2015-06-04,Senate,"On the Amendment S.Amdt. 1522 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",61,34,5,0,100
768744,457325,2015-06-04,Senate,"On the Amendment S.Amdt. 1494 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",53,42,5,0,100
768744,457326,2015-06-04,Senate,"On the Amendment S.Amdt. 1506 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",48,44,8,0,100
768744,458385,2015-06-09,Senate,"On the Amendment S.Amdt. 1521 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",46,51,3,0,100
768744,458814,2015-06-10,Senate,"On the Motion to Table S.Amdt. 1986 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",31,65,4,0,100
768744,459362,2015-06-11,Senate,"On the Cloture Motion S.Amdt. 1569 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",56,40,4,0,100
768744,460178,2015-06-16,Senate,"On the Amendment S.Amdt. 1889 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",78,21,1,0,100
768744,460179,2015-06-16,Senate,"On the Amendment S.Amdt. 1549 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",54,45,1,0,100
768744,460180,2015-06-16,Senate,"On the Amendment S.Amdt. 1578 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",50,49,1,0,100
768744,460181,2015-06-16,Senate,"On the Cloture Motion S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",83,15,2,0,100
768744,460182,2015-06-16,Senate,"On the Amendment S.Amdt. 1473 to S.Amdt. 1463 to H.R. 1735 (Military Construction Authorization Act for Fiscal Year 2016)",26,73,1,0,100
768744,460650,2015-06-17,Senate,"On the Cloture Motion H.R. 1735",84,14,2,0,100
768744,461138,2015-06-18,Senate,"On Passage of the Bill H.R. 1735",71,25,4,0,100
768744,465471,2015-07-07,House,"Authorizing Conferees to Close Meetings",402,12,19,0,433
768744,465797,2015-07-09,Senate,"On the Cloture Motion H.R. 1735",81,15,4,0,100
768744,465798,2015-07-09,Senate,"On the Motion (Reed Motion to Instruct Conferees Re: H.R. 1735)",44,52,4,0,100
768744,477443,2015-10-01,House,"On Motion to Recommit Conference Report with Instructions",186,241,7,0,434
